Hugo_Symbol,project_id,altered,total,Missense_Mutation,Frame_Shift_Del,Nonsense_Mutation,Splice_Site,In_Frame_Del,Frame_Shift_Ins,Translation_Start_Site,Nonstop_Mutation,In_Frame_Ins,log_difference,GO_Cellular_Component
IGF2BP1,TCGA-BRCA,4,4,3,1,0,0,0,0,0,0,0,1.6094379124341,GO:0005737: cytoplasm | GO:0005634: nucleus
IGF2BP2,TCGA-BRCA,10,11,6,3,1,0,0,0,0,0,0,2.63768480007821,GO:0005634: nucleus | GO:0005737: cytoplasm
IGF2BP3,TCGA-BRCA,3,3,1,0,2,0,0,0,0,0,0,1.38629436111989,GO:0005737: cytoplasm | GO:0005634: nucleus
IGF2R,TCGA-BRCA,15,16,11,3,1,0,0,0,0,0,0,2.9574279703891,GO:0016020: membrane | GO:0010008: endosome membrane
IGFALS,TCGA-BRCA,2,2,1,0,1,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region | GO:0005576: extracellular region
IGFBP2,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005615: extracellular space
IGFBP4,TCGA-BRCA,2,2,1,1,0,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region | GO:0005576: extracellular region
IGFBP5,TCGA-BRCA,3,3,1,1,1,0,0,0,0,0,0,1.38629436111989,GO:0005576: extracellular region | GO:0005576: extracellular region
IGFBP6,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005576: extracellular region
IGFBPL1,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005615: extracellular space
IGFL2,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005615: extracellular space
IGFL4,TCGA-BRCA,2,2,1,1,0,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region
IGFN1,TCGA-BRCA,10,11,10,0,0,0,0,0,0,0,0,2.63768480007821,GO:0005634: nucleus | GO:0005737: cytoplasm
IGHA1,TCGA-BRCA,4,4,4,0,0,0,0,0,0,0,0,1.6094379124341,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGHA2,TCGA-BRCA,4,4,4,0,0,0,0,0,0,0,0,1.6094379124341,GO:0005886: plasma membrane | GO:0019814: immunoglobulin complex
IGHD,TCGA-BRCA,3,3,1,2,0,0,0,0,0,0,0,1.38629436111989,GO:0005886: plasma membrane | GO:0019814: immunoglobulin complex
IGHE,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGHG1,TCGA-BRCA,4,5,1,3,0,0,0,0,0,0,0,2.01179739054263,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGHG2,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGHG3,TCGA-BRCA,5,5,4,1,0,0,0,0,0,0,0,1.79175946922805,GO:0005886: plasma membrane | GO:0019814: immunoglobulin complex
IGHG4,TCGA-BRCA,5,5,3,1,0,0,0,1,0,0,0,1.79175946922805,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGHJ5,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,NA
IGHM,TCGA-BRCA,4,4,2,1,0,0,0,1,0,0,0,1.6094379124341,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGHMBP2,TCGA-BRCA,4,4,4,0,0,0,0,0,0,0,0,1.6094379124341,GO:0005737: cytoplasm | GO:0005654: nucleoplasm
IGHV1-2,TCGA-BRCA,1,1,0,0,1,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGHV1-24,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGHV1-3,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGHV1-45,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGHV1-46,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGHV1-58,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGHV1-69,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGHV1-8,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,NA
IGHV1OR15-9,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGHV1OR21-1,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGHV2-26,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGHV2-70,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGHV3-11,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGHV3-13,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGHV3-15,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGHV3-16,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGHV3-20,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGHV3-21,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGHV3-23,TCGA-BRCA,1,1,0,0,0,0,0,1,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGHV3-30,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGHV3-35,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGHV3-38,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGHV3-43,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGHV3-48,TCGA-BRCA,2,2,1,0,0,1,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGHV3-49,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGHV3-53,TCGA-BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGHV3-64,TCGA-BRCA,2,2,1,0,1,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGHV3-66,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGHV3-7,TCGA-BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGHV3-72,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGHV3-74,TCGA-BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGHV3-9,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,NA
IGHV3OR16-8,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGHV3OR16-9,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGHV4-28,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGHV4-31,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGHV4-59,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGHV4OR15-8,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGHV6-1,TCGA-BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGJ,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,NA
IGKC,TCGA-BRCA,1,1,0,0,0,0,0,0,0,1,0,0.693147180559945,GO:0005576: extracellular region
IGKV1-12,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGKV1-16,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGKV1-17,TCGA-BRCA,1,2,1,0,0,0,0,0,0,0,0,1.38629436111989,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGKV1-37,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGKV1-5,TCGA-BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGKV1-8,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGKV1D-12,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGKV1D-13,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGKV1D-16,TCGA-BRCA,4,4,4,0,0,0,0,0,0,0,0,1.6094379124341,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGKV1D-17,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGKV1D-33,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGKV1D-42,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGKV1D-43,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGKV1D-8,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGKV2-24,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGKV2-28,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGKV2D-30,TCGA-BRCA,2,2,1,1,0,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGKV3-11,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGKV3-20,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGKV3-7,TCGA-BRCA,4,4,3,1,0,0,0,0,0,0,0,1.6094379124341,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGKV3D-11,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGKV3D-15,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGKV3D-20,TCGA-BRCA,5,5,5,0,0,0,0,0,0,0,0,1.79175946922805,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGKV5-2,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGKV6-21,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGKV6D-21,TCGA-BRCA,2,2,0,1,1,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGLC2,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGLC3,TCGA-BRCA,1,1,0,0,1,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGLC7,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region
IGLL5,TCGA-BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989,GO:0005576: extracellular region
IGLON5,TCGA-BRCA,1,1,0,0,1,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region
IGLV1-40,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGLV1-47,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGLV1-51,TCGA-BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGLV11-55,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGLV2-14,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGLV2-23,TCGA-BRCA,2,3,2,0,0,0,0,0,0,0,0,1.64791843300216,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGLV2-33,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGLV2-8,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGLV3-1,TCGA-BRCA,1,1,0,0,0,1,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGLV3-12,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGLV3-19,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGLV3-21,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGLV3-32,TCGA-BRCA,1,2,1,0,0,0,0,0,0,0,0,1.38629436111989,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGLV4-60,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGLV5-45,TCGA-BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGLV5-48,TCGA-BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGLV8-61,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005886: plasma membrane
IGSF1,TCGA-BRCA,17,19,12,1,3,1,0,0,0,0,0,3.23041549411924,GO:0005576: extracellular region | GO:0016020: membrane
IGSF10,TCGA-BRCA,19,23,16,0,2,0,0,1,0,0,0,3.62641275219694,GO:0005576: extracellular region | GO:0005576: extracellular region
IGSF11,TCGA-BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989,GO:0005886: plasma membrane | GO:0005911: cell-cell junction
IGSF21,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005886: plasma membrane | GO:0045202: synapse
IGSF22,TCGA-BRCA,7,7,6,1,0,0,0,0,0,0,0,2.07944154167984,NA
IGSF3,TCGA-BRCA,5,5,3,0,1,0,0,1,0,0,0,1.79175946922805,GO:0016020: membrane
IGSF5,TCGA-BRCA,3,4,2,1,0,0,0,0,0,0,0,1.84839248149319,GO:0005886: plasma membrane | GO:0016324: apical plasma membrane
IGSF8,TCGA-BRCA,5,5,5,0,0,0,0,0,0,0,0,1.79175946922805,GO:0005886: plasma membrane | GO:0005886: plasma membrane
IGSF9,TCGA-BRCA,8,10,5,2,1,0,0,0,0,0,0,2.74653072167027,GO:0005886: plasma membrane | GO:0045202: synapse
IGSF9B,TCGA-BRCA,8,9,6,1,1,0,0,0,0,0,0,2.47187764950325,GO:0005886: plasma membrane | GO:0045202: synapse
IHH,TCGA-BRCA,2,3,1,0,1,0,0,0,0,0,0,1.64791843300216,GO:0005576: extracellular region | GO:0005886: plasma membrane
IK,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005634: nucleus | GO:0005634: nucleus
IKBIP,TCGA-BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989,GO:0016020: membrane | GO:0005783: endoplasmic reticulum
IKBKAP,TCGA-BRCA,10,11,10,0,0,0,0,0,0,0,0,2.63768480007821,NA
IKBKB,TCGA-BRCA,7,7,5,0,1,0,0,1,0,0,0,2.07944154167984,GO:0005634: nucleus | GO:0005737: cytoplasm
IKBKE,TCGA-BRCA,7,8,6,0,0,1,0,0,0,0,0,2.37650461906267,GO:0005634: nucleus | GO:0005634: nucleus
IKZF1,TCGA-BRCA,6,6,6,0,0,0,0,0,0,0,0,1.94591014905531,GO:0005634: nucleus | GO:0005654: nucleoplasm
IKZF2,TCGA-BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989,GO:0005634: nucleus
IKZF3,TCGA-BRCA,7,7,5,1,1,0,0,0,0,0,0,2.07944154167984,GO:0005634: nucleus | GO:0005634: nucleus
IKZF4,TCGA-BRCA,2,2,1,0,1,0,0,0,0,0,0,1.09861228866811,GO:0005634: nucleus | GO:0005634: nucleus
IKZF5,TCGA-BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989,GO:0005634: nucleus | GO:0005634: nucleus
IL10RA,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005737: cytoplasm | GO:0005886: plasma membrane
IL10RB,TCGA-BRCA,6,7,4,1,1,0,0,0,0,0,0,2.2702285072312,GO:0005886: plasma membrane | GO:0016020: membrane
IL11,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region | GO:0005737: cytoplasm
IL11RA,TCGA-BRCA,6,7,4,0,1,1,0,0,0,0,0,2.2702285072312,GO:0016020: membrane | GO:0005576: extracellular region
IL12A,TCGA-BRCA,3,3,1,1,1,0,0,0,0,0,0,1.38629436111989,GO:0005576: extracellular region | GO:0005615: extracellular space
IL12B,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0016020: membrane | GO:0005576: extracellular region
IL12RB1,TCGA-BRCA,6,6,6,0,0,0,0,0,0,0,0,1.94591014905531,GO:0016020: membrane | GO:0005886: plasma membrane
IL12RB2,TCGA-BRCA,6,6,5,0,0,0,0,1,0,0,0,1.94591014905531,GO:0016020: membrane | GO:0005886: plasma membrane
IL13RA1,TCGA-BRCA,3,3,2,0,0,1,0,0,0,0,0,1.38629436111989,GO:0016020: membrane | GO:0005886: plasma membrane
IL13RA2,TCGA-BRCA,6,6,6,0,0,0,0,0,0,0,0,1.94591014905531,GO:0016020: membrane | GO:0005576: extracellular region
IL15,TCGA-BRCA,4,4,3,1,0,0,0,0,0,0,0,1.6094379124341,GO:0005576: extracellular region | GO:0005634: nucleus
IL15RA,TCGA-BRCA,2,2,1,1,0,0,0,0,0,0,0,1.09861228866811,GO:0016020: membrane | GO:0005634: nucleus
IL16,TCGA-BRCA,6,6,4,0,1,0,0,1,0,0,0,1.94591014905531,GO:0005634: nucleus | GO:0005737: cytoplasm
IL17B,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region | GO:0005615: extracellular space
IL17F,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region | GO:0005576: extracellular region
IL17RA,TCGA-BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989,GO:0005576: extracellular region | GO:0005886: plasma membrane
IL17RB,TCGA-BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989,GO:0005576: extracellular region | GO:0005886: plasma membrane
IL17RC,TCGA-BRCA,2,2,1,0,1,0,0,0,0,0,0,1.09861228866811,GO:0005886: plasma membrane | GO:0005886: plasma membrane
IL17RD,TCGA-BRCA,5,6,5,0,0,0,0,0,0,0,0,2.15011136307367,GO:0005737: cytoplasm | GO:0005886: plasma membrane
IL17RE,TCGA-BRCA,4,4,3,1,0,0,0,0,0,0,0,1.6094379124341,GO:0016020: membrane | GO:0005737: cytoplasm
IL17REL,TCGA-BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region
IL18,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005615: extracellular space | GO:0005615: extracellular space
IL18BP,TCGA-BRCA,1,1,0,0,0,1,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005576: extracellular region
IL18R1,TCGA-BRCA,8,8,8,0,0,0,0,0,0,0,0,2.19722457733622,GO:0005886: plasma membrane | GO:0016020: membrane
IL18RAP,TCGA-BRCA,4,4,4,0,0,0,0,0,0,0,0,1.6094379124341,GO:0005886: plasma membrane | GO:0005886: plasma membrane
IL19,TCGA-BRCA,2,2,1,0,1,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region | GO:0005576: extracellular region
IL1A,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005615: extracellular space
IL1F10,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005615: extracellular space | GO:0005737: cytoplasm
IL1R1,TCGA-BRCA,5,5,3,1,1,0,0,0,0,0,0,1.79175946922805,GO:0016020: membrane | GO:0005576: extracellular region
IL1R2,TCGA-BRCA,6,6,3,3,0,0,0,0,0,0,0,1.94591014905531,GO:0005576: extracellular region | GO:0005886: plasma membrane
IL1RAP,TCGA-BRCA,12,13,9,1,2,0,0,0,0,0,0,2.77869513725,GO:0005576: extracellular region | GO:0005886: plasma membrane
IL1RAPL1,TCGA-BRCA,11,14,9,0,2,0,0,0,0,0,0,3.16260846336655,GO:0005737: cytoplasm | GO:0005886: plasma membrane
IL1RAPL2,TCGA-BRCA,5,5,4,0,1,0,0,0,0,0,0,1.79175946922805,GO:0016020: membrane | GO:0005886: plasma membrane
IL1RL1,TCGA-BRCA,4,4,3,1,0,0,0,0,0,0,0,1.6094379124341,GO:0005576: extracellular region | GO:0005886: plasma membrane
IL1RL2,TCGA-BRCA,10,12,10,0,0,0,0,0,0,0,0,2.87747432735804,GO:0016020: membrane | GO:0005886: plasma membrane
IL1RN,TCGA-BRCA,4,4,4,0,0,0,0,0,0,0,0,1.6094379124341,GO:0005615: extracellular space | GO:0005737: cytoplasm
IL2,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005576: extracellular region
IL20,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005576: extracellular region
IL20RA,TCGA-BRCA,2,2,1,0,1,0,0,0,0,0,0,1.09861228866811,GO:0016020: membrane | GO:0005886: plasma membrane
IL21,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005576: extracellular region
IL21R,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0016020: membrane | GO:0005886: plasma membrane
IL22,TCGA-BRCA,4,4,2,2,0,0,0,0,0,0,0,1.6094379124341,GO:0005576: extracellular region | GO:0005576: extracellular region
IL22RA1,TCGA-BRCA,4,4,4,0,0,0,0,0,0,0,0,1.6094379124341,GO:0005886: plasma membrane | GO:0005886: plasma membrane
IL22RA2,TCGA-BRCA,3,3,1,1,1,0,0,0,0,0,0,1.38629436111989,GO:0005576: extracellular region | GO:0005576: extracellular region
IL23A,TCGA-BRCA,3,3,1,0,0,1,1,0,0,0,0,1.38629436111989,GO:0005576: extracellular region | GO:0005576: extracellular region
IL23R,TCGA-BRCA,5,5,4,0,1,0,0,0,0,0,0,1.79175946922805,GO:0005886: plasma membrane | GO:0005886: plasma membrane
IL24,TCGA-BRCA,3,3,2,0,0,0,0,1,0,0,0,1.38629436111989,GO:0005576: extracellular region | GO:0005576: extracellular region
IL25,TCGA-BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989,GO:0005576: extracellular region | GO:0005576: extracellular region
IL27,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region | GO:0005576: extracellular region
IL27RA,TCGA-BRCA,9,9,8,0,0,0,0,1,0,0,0,2.30258509299405,GO:0016020: membrane | GO:0005886: plasma membrane
IL2RA,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005886: plasma membrane | GO:0016020: membrane
IL2RB,TCGA-BRCA,5,5,3,0,1,1,0,0,0,0,0,1.79175946922805,GO:0016020: membrane | GO:0005886: plasma membrane
IL2RG,TCGA-BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989,GO:0016020: membrane | GO:0005886: plasma membrane
IL3,TCGA-BRCA,2,2,1,1,0,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region | GO:0005576: extracellular region
IL31RA,TCGA-BRCA,6,6,5,1,0,0,0,0,0,0,0,1.94591014905531,GO:0005886: plasma membrane | GO:0042995: cell projection
IL33,TCGA-BRCA,5,6,5,0,0,0,0,0,0,0,0,2.15011136307367,GO:0005634: nucleus | GO:0005737: cytoplasm
IL34,TCGA-BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989,GO:0005615: extracellular space | GO:0005576: extracellular region
IL36A,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005615: extracellular space | GO:0005737: cytoplasm
