"Hugo_Symbol","project_id","altered","total","Missense_Mutation","Frame_Shift_Del","Nonsense_Mutation","Splice_Site","In_Frame_Del","Frame_Shift_Ins","Translation_Start_Site","Nonstop_Mutation","In_Frame_Ins","log_difference"
"EFNA1","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"EFNA3","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"EFNB2","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"EFS","TCGA-BRCA",3,3,1,1,1,0,0,0,0,0,0,1.38629436111989
"EFTUD1","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"EGFL7","TCGA-BRCA",3,3,2,0,0,0,0,1,0,0,0,1.38629436111989
"EGFL8","TCGA-BRCA",3,3,2,0,0,1,0,0,0,0,0,1.38629436111989
"EGLN1","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"EIF2B3","TCGA-BRCA",3,3,2,0,0,1,0,0,0,0,0,1.38629436111989
"EIF3G","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"EIF3M","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"EIF4E2","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"ELL","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"ELMOD1","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"ELMOD3","TCGA-BRCA",3,3,2,0,0,1,0,0,0,0,0,1.38629436111989
"ELOF1","TCGA-BRCA",3,3,1,2,0,0,0,0,0,0,0,1.38629436111989
"ELOVL4","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"ELSPBP1","TCGA-BRCA",3,3,2,0,0,1,0,0,0,0,0,1.38629436111989
"ENC1","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"ENGASE","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"ENKUR","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"ENO3","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"ENTPD1","TCGA-BRCA",3,3,1,1,0,1,0,0,0,0,0,1.38629436111989
"ENTPD4","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"ENTPD5","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"EOGT","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"EP400NL","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"EPHA10","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"EPN2","TCGA-BRCA",3,3,1,1,1,0,0,0,0,0,0,1.38629436111989
"EPS8L3","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"ERAP1","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"ERCC2","TCGA-BRCA",3,3,2,0,0,1,0,0,0,0,0,1.38629436111989
"ERF","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"ERI2","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"ERLIN1","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"ERO1LB","TCGA-BRCA",3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
"ERVFRD-1","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"ERVW-1","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"ESCO2","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"ESRRB","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"ESYT2","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"ETFB","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"ETV2","TCGA-BRCA",3,3,1,1,1,0,0,0,0,0,0,1.38629436111989
"EVA1C","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"EVC","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"EVI5L","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"EXD2","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"EXOC5","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"EXOG","TCGA-BRCA",3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
"EYA2","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"EZH2","TCGA-BRCA",3,3,1,1,1,0,0,0,0,0,0,1.38629436111989
"F11","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"F2RL2","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"F7","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"FABP4","TCGA-BRCA",3,3,1,1,0,0,1,0,0,0,0,1.38629436111989
"FAH","TCGA-BRCA",3,3,1,1,0,1,0,0,0,0,0,1.38629436111989
"FAM114A1","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FAM127B","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FAM134B","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FAM162A","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FAM166B","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FAM167A","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FAM169B","TCGA-BRCA",1,2,1,0,0,0,0,0,0,0,0,1.38629436111989
"FAM177B","TCGA-BRCA",3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
"FAM178A","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FAM196B","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FAM199X","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FAM200A","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FAM20C","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FAM212B","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FAM217A","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FAM219A","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FAM220A","TCGA-BRCA",3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
"FAM221A","TCGA-BRCA",3,3,1,1,1,0,0,0,0,0,0,1.38629436111989
"FAM227B","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FAM35A","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FAM46B","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FAM46C","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FAM57A","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"FAM57B","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FAM58A","TCGA-BRCA",3,3,1,0,1,1,0,0,0,0,0,1.38629436111989
"FAM71C","TCGA-BRCA",3,3,2,0,0,0,0,1,0,0,0,1.38629436111989
"FAM71D","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"FAM71E2","TCGA-BRCA",3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
"FAM76B","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"FAM83C","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FAM83G","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FAM92A1","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FAM98B","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FAM98C","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FANCE","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FANCF","TCGA-BRCA",3,3,2,0,0,0,0,1,0,0,0,1.38629436111989
"FANCG","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FAR2","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"FATE1","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FBXL17","TCGA-BRCA",3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
"FBXL20","TCGA-BRCA",3,3,0,1,2,0,0,0,0,0,0,1.38629436111989
"FBXL3","TCGA-BRCA",3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
"FBXL6","TCGA-BRCA",3,3,1,0,1,1,0,0,0,0,0,1.38629436111989
"FBXO15","TCGA-BRCA",3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
"FBXO27","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"FBXO32","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"FBXO39","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FBXO41","TCGA-BRCA",3,3,1,2,0,0,0,0,0,0,0,1.38629436111989
"FBXO44","TCGA-BRCA",3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
"FCAMR","TCGA-BRCA",3,3,2,0,0,0,0,1,0,0,0,1.38629436111989
"FCGRT","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"FCRL6","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"FCRLA","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FDFT1","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"FDXACB1","TCGA-BRCA",3,3,1,1,0,1,0,0,0,0,0,1.38629436111989
"FERD3L","TCGA-BRCA",3,3,2,0,0,0,0,1,0,0,0,1.38629436111989
"FERMT2","TCGA-BRCA",3,3,2,0,0,1,0,0,0,0,0,1.38629436111989
"FFAR3","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"FGB","TCGA-BRCA",3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
"FGF1","TCGA-BRCA",1,2,0,1,0,0,0,0,0,0,0,1.38629436111989
"FGF16","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"FGF23","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FGF9","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FGFRL1","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FGR","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FHL3","TCGA-BRCA",3,3,1,2,0,0,0,0,0,0,0,1.38629436111989
"FIBCD1","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FIBIN","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FIBP","TCGA-BRCA",3,3,2,0,0,0,0,0,0,1,0,1.38629436111989
"FIGLA","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FKBP9","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"FLOT2","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FLT3LG","TCGA-BRCA",3,3,1,2,0,0,0,0,0,0,0,1.38629436111989
"FLVCR2","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"FMOD","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FN3K","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FN3KRP","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FNTA","TCGA-BRCA",1,2,1,0,0,0,0,0,0,0,0,1.38629436111989
"FOPNL","TCGA-BRCA",3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
"FOXA3","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FOXB2","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"FOXC1","TCGA-BRCA",3,3,2,0,0,0,0,1,0,0,0,1.38629436111989
"FOXD4L1","TCGA-BRCA",3,3,1,1,0,0,1,0,0,0,0,1.38629436111989
"FOXO1","TCGA-BRCA",1,2,1,0,0,0,0,0,0,0,0,1.38629436111989
"FRMD1","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FRS3","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FSCB","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FSCN2","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FUCA1","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FUCA2","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FUNDC1","TCGA-BRCA",3,3,1,0,1,0,1,0,0,0,0,1.38629436111989
"FUT11","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FUT3","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FXYD3","TCGA-BRCA",3,3,2,0,0,0,0,0,0,1,0,1.38629436111989
"FZD1","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FZD2","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"FZD7","TCGA-BRCA",3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
"FZR1","TCGA-BRCA",3,3,1,1,0,1,0,0,0,0,0,1.38629436111989
"GABRB3","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GABRE","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GABRP","TCGA-BRCA",3,3,1,2,0,0,0,0,0,0,0,1.38629436111989
"GADL1","TCGA-BRCA",3,3,2,0,0,1,0,0,0,0,0,1.38629436111989
"GALK2","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GALNT16","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GALNT2","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GALNT3","TCGA-BRCA",3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
"GALR2","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GAN","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"GAPT","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GATA2","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GBA","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GC","TCGA-BRCA",3,3,1,1,0,1,0,0,0,0,0,1.38629436111989
"GCFC2","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GCKR","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"GCLM","TCGA-BRCA",3,3,1,1,1,0,0,0,0,0,0,1.38629436111989
"GCNT4","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GCOM1","TCGA-BRCA",3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
"GDI2","TCGA-BRCA",3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
"GDPD5","TCGA-BRCA",3,3,2,0,0,1,0,0,0,0,0,1.38629436111989
"GDPGP1","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GFAP","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GFOD1","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GFRA3","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GFRAL","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GGCT","TCGA-BRCA",3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
"GGT1","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GGT7","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"GGTLC2","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GH1","TCGA-BRCA",3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
"GH2","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GHSR","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GIMAP1","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GIMAP4","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GIMAP6","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GINS4","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GIPC2","TCGA-BRCA",3,3,1,1,0,1,0,0,0,0,0,1.38629436111989
"GIT1","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"GJA8","TCGA-BRCA",3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
"GJA9","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"GJB4","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"GJC1","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"GJC2","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"GJD2","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GLB1L2","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GLIPR1","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GLIPR1L2","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GLRA1","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"GLRX","TCGA-BRCA",3,3,1,1,1,0,0,0,0,0,0,1.38629436111989
"GLT6D1","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GLT8D2","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GLYCTK","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GMPPA","TCGA-BRCA",1,2,1,0,0,0,0,0,0,0,0,1.38629436111989
"GNA12","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GNA14","TCGA-BRCA",3,3,2,0,0,1,0,0,0,0,0,1.38629436111989
"GNAI1","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GNAQ","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GNAT2","TCGA-BRCA",3,3,1,0,1,1,0,0,0,0,0,1.38629436111989
"GNAZ","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GNB3","TCGA-BRCA",3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
"GNB4","TCGA-BRCA",1,2,1,0,0,0,0,0,0,0,0,1.38629436111989
"GNL3","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GOLGA6C","TCGA-BRCA",3,3,2,0,0,1,0,0,0,0,0,1.38629436111989
"GOLGA6L6","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GOPC","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GPAA1","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GPALPP1","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GPAT2","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"GPR1","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GPR114","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GPR119","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"GPR126","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GPR137C","TCGA-BRCA",3,3,1,2,0,0,0,0,0,0,0,1.38629436111989
"GPR151","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"GPR171","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"GPR173","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GPR22","TCGA-BRCA",3,3,2,0,0,0,0,1,0,0,0,1.38629436111989
"GPR32","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"GPR37L1","TCGA-BRCA",3,3,1,2,0,0,0,0,0,0,0,1.38629436111989
"GPR52","TCGA-BRCA",3,3,1,0,1,0,1,0,0,0,0,1.38629436111989
"GPR6","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GPR61","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GPR63","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"GPR87","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"GPRIN2","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"GPX4","TCGA-BRCA",1,2,1,0,0,0,0,0,0,0,0,1.38629436111989
"GPX5","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GPX7","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GREM2","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GRHL1","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GRIK4","TCGA-BRCA",3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
"GRIN3B","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GRK4","TCGA-BRCA",3,3,2,0,0,1,0,0,0,0,0,1.38629436111989
"GRM7","TCGA-BRCA",3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
"GRTP1","TCGA-BRCA",3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
"GRXCR2","TCGA-BRCA",3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
"GSTA1","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GSTA5","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GSTO2","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"GTF2A1","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GTF2H1","TCGA-BRCA",3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
"GTF3C5","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"GTPBP6","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"GUCA1A","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GUCD1","TCGA-BRCA",3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
"GXYLT1","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GYPB","TCGA-BRCA",3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
"GZMA","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GZMB","TCGA-BRCA",1,2,0,1,0,0,0,0,0,0,0,1.38629436111989
"GZMH","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"GZMK","TCGA-BRCA",3,3,1,0,1,0,0,1,0,0,0,1.38629436111989
"H3F3A","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"HADH","TCGA-BRCA",3,3,1,2,0,0,0,0,0,0,0,1.38629436111989
"HARS","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"HAS1","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"HAUS7","TCGA-BRCA",3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
"HAX1","TCGA-BRCA",3,3,2,0,0,0,0,1,0,0,0,1.38629436111989
"HCFC1R1","TCGA-BRCA",3,3,2,0,0,0,1,0,0,0,0,1.38629436111989
"HCK","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"HCRTR1","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"HDC","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"HEMK1","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"HEPACAM","TCGA-BRCA",3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
"HERC3","TCGA-BRCA",3,3,1,2,0,0,0,0,0,0,0,1.38629436111989
"HERPUD1","TCGA-BRCA",3,3,1,2,0,0,0,0,0,0,0,1.38629436111989
"HEXB","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"HEYL","TCGA-BRCA",3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
"HFE2","TCGA-BRCA",3,3,2,0,0,0,0,1,0,0,0,1.38629436111989
"HGFAC","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"HIST1H2AA","TCGA-BRCA",3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
"HIST1H2AD","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"HIST1H2AE","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"HIST1H2AJ","TCGA-BRCA",3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
"HIST1H2AM","TCGA-BRCA",3,3,0,0,2,0,0,1,0,0,0,1.38629436111989
"HIST1H2BN","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"HIST1H3C","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"HIST1H3G","TCGA-BRCA",3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
"HIST1H4K","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"HIST2H2BF","TCGA-BRCA",3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
"HIST3H3","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
"HLA-DQA2","TCGA-BRCA",3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
